Xtf_id,Name,Zip,Place,Operator,Contact,OperatorAddress,Phone,Web,Mail,BeginningOfOperation,Power,Energy,HouseConnections,NetLength,EnergySource1,EnergySource2,PositionAccuracy,x,y
tn645,CAD Vivaldis Cernier-Fontainemelon,2053,Cernier,Viteos,Viteos,Quai Max-Petitpierre 4<br />2001 Neuchâtel 1,328860039,https://www.rwbgroupe.ch/actualite/vivaldis--un-projet-qui-valorise-le-bois-des-forets-communales/162,viteos.conseilclients@viteos.ch,2013,6.3,12600,100,,5,,103,2559574.4,1212030.1
tn647,CAD basse Areuse Colombier,2013,Colombier NE,CADBAR SA,CADBAR SA,Route de Cottendart 1,328438211,https://www.cadbar.ch/,cadbar@ne.ch,1987,20,,110,22,16,1,103,2555059,1202498.2
tn648,Tecnoservice Engineering SA,2087,Cornaux NE,Tecnoservice Engineering SA,Tecnoservice Engineering SA,Av. du Vignoble 3,327569939,https://www.tecnoservice.ch,info@tecnoservice.ch,1988,0.34999999,700,,0.80000001,5,1,103,2563341.4,1206201.3
tn649,CAD Lanvoina,2108,Couvet,Commune de Couvet,Commune CAD Lanvoina,Grande Rue 18,328864400,https://www.ne.ch/autorites/DDTE/SENE/energie/Documents/Justificatifs/Aide_NE_CAD.pdf,,,,,,,5,,103,2538703.5,1197446.2
tn153,Wärmeversorgung Holeeholzacker,4102,Binningen,Primeo Energie,Primeo Energie,Weidenstrasse 27<br />4142 Münchenstein,614154141,https://www.primeo-energie.ch,waermeprojekte@primeo-energie.ch,1983,2.746,,,,3,,103,2608680.7,1265383.3
tn149,Wärmeverbund Sonnenhof,4144,Arlesheim,ADEV Energiegenossenschaft,ADEV Energiegenossenschaft,Kasernenstrasse 63<br />4410 Liestal,619272030,https://www.adev.ch,info@adev.ch,1992,0.405,800,2,1,3,1,103,2613816.5,1260158.3
tn150,Wärmeverbund Werkhof / Weleda,4144,Arlesheim,ADEV Energiegenossenschaft,ADEV Energiegenossenschaft,Kasernenstrasse 63<br />4410 Liestal,619272030,https://www.adev.ch,info@adev.ch,2011,0.52,,,,5,,103,2612745.4,1260519.5
tn172,Wärmeverbund Hallenbad,4410,Liestal,EBL,Genossenschaft Elektra Baselland,Mühlemattstrasse 6,800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,3.351,5426,131,,5,1,103,2623032.9,1259071.1
tn198,Wärmeversorgung Unterwartweg,4132,Muttenz,ADEV Energiegenossenschaft,ADEV Energiegenossenschaft,Kasernenstrasse 63<br />4410 Liestal,619272030,https://www.adev.ch,info@adev.ch,1991,0.12,350,2,,3,1,102,2614147,1264476.5
tn305,Kleinverbund Heimenschwand,3615,Heimenschwand,,,,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2006,0.15,,,,5,,101,2620594.8,1186251.1
tn326,Wärmeverbund Schliern Köniz,3098,Köniz,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,2015,4.5,8000,,2,5,1,103,2598096.1,1195165.7
tn1151,Wärmeverbund Hirsgarten,4452,Itingen,AEW Energie AG,,"Industriestrasse 20, 5001 Aarau",41628342111,https://www.aew.ch/geschaeftskunden/waerme-und-kaelte/waermeprojekte,info@aew.ch,,,,19,,5,,101,2626466.573,1257460.383
tn354,Wärmeverbund Bigler,3302,Moosseedorf,Familie Bigler,Familie Bigler,Eichenstrasse 63,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2006,0.25,,,,5,7,103,2603798.3,1206398.4
tn355,Wärmeverbund Moosseedorf,3302,Moosseedorf,,,,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2016,0.36,,,,5,,101,2603393,1207249.7
tn80,Wärmeverbund Niederrohrdorf Zentrum,5443,Niederrohrdorf,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40 5001 Aarau,628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,2018,4.66,3600,,2,5,6,103,2665185.5,1253049.9
tn379,Wärmeverbund Riggisberg,3132,Riggisberg,Energie Versorgung Riggisberg AG,Energie Versorgung Riggisberg AG,Vordere Gasse 2,318080147,https://www.evrag.ch/de/startseite,info@evrag.ch,2014,1.45,2800,,2.4,5,,103,2603050.8,1184754.7
tn406,Wärmeverbund Spiegel Köniz,3095,Spiegel,Burgergemeinde Bern,Burgergemeinde Bern,Kochergasse 4,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2007,0.55,600,9,0.2,5,,103,2599422.8,1197147.5
tn432,Wärmeverbund Utzigen,3068,Utzigen,Interessengemeinschaft Wärmeverbund,Interessengemeinschaft Wärmeverbund,Bösarni 284,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2011,0.15,,,0.8,5,,103,2611786.3,1200943.5
tn528,Wärmeverbund Davos Platz Arkaden,7270,Davos,Elektrizitätswerk Davos AG,Elektrizitätswerk Davos AG,Talstrasse 35,814153800,https://www.ewd.ch/waermeverbund,info@ewd.ch,2018,0.9,5700,,,11,1,102,2781944,1185584.6
tn356,Siedlung Eggmatt,3127,Mühlethurnen,,,Eggmatt,,,,,,,,,13,,103,2605107.4,1184633.1
tn529,Wärmeverbund Davos Platz Ried,7270,Davos,Elektrizitätswerk Davos AG,Elektrizitätswerk Davos AG,Talstrasse 35,814153800,https://www.ewd.ch/waermeverbund,info@ewd.ch,2019,,,,,11,,102,2782648.7,1185870.4
tn1152,Wärmeverbund Liedertswil,4436,Liedertswil,Einwohnergemeinde Liedertswil,,Reingoldswilerstrasse 16,619619202,https://www.liedertswil.ch/,info@liedertswil.ch,,,,9,,5,,101,2621084.698,1248992.61
tn584,Stutzrain,6048,Horw,,Gemeinde Horw,Gemeindehausplatz 1,413491111,http://www.horw.ch/dl.php/de/52b80249e2f94/1514_Kommunale_Energieplanung_Horw_Anhang.pdf,info@horw.ch,1994,0.24,,,,1,,103,2667977.7,1209381.7
tn634,Trisa AG Triengen Holzschnitzelfeuerung,6234,Triengen,Trisa AG,Trisa AG,Kantonsstrasse 31,,https://www.schmid-energy.ch/de/referenzen-industrial,,2013,2.1,,,,5,,103,2648335.4,1231536.6
tn651,CAD La Brévine,2406,La Brévine,Commune de la Brévine,Frédéric Cabré,Président Village,793216521,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,cabre@marcel-blanc.ch,2015,3.2,,55,2.38,5,1,103,2536854.6,1203848
tn652,CAD Vadec,2300,La Chaux-de-Fonds,Viteos SA,Accueil Viteos,Espacité 2,329676801,https://www.chaux-de-fonds.ch,laurent.gacond@ne.ch,2009,50,95600,355,27.8,16,2,103,2554121.8,1217625.5
tn653,Buchs Frères,2117,La Côte-aux-Fées,Buchs Charpenterie SA,Buchs Charpenterie SA,Entre-deux-Bolles 3,328651128,https://www.ne.ch/autorites/DDTE/SENE/energie/Documents/Justificatifs/Aide_NE_CAD.pdf,,,,,,,5,,103,2527433.7,1190838.1
tn654,CAD La Côte-aux-Fées,2117,La Côte-aux-Fées,Groupe E,Commune de La Côte-aux-Fées,Les Bolles-du-Temple 12,328651131,https://www.groupe-e.ch/fr/univers-groupe-e/groupe/groupe-e-celsius/chantiers#tab-panel9140,vente@groupe-e.ch,2019,,,,,5,,103,2527532.6,1190940.9
tn655,CAD La Sagne,2314,La Sagne NE,Commune de la Sagne,Commune de La Sagne,Crêt 103a,329315106,https://www.lasagne.ch,commune.lasagne@ne.ch,2014,,,,1.536,5,,102,2551568.3,1210126.3
tn656,CAD Les Bayards,2127,Les Bayards,Commune du Val-de-Travers,Scierie des Bayards,Quartier de Bise 118,328661444,https://www.ne.ch/autorites/DDTE/SENE/energie/Documents/Justificatifs/Aide_NE_CAD.pdf,,1994,,,,,5,,103,2530165.9,1196776
tn643,CAD Bevaix,2022,Bevaix,Commune de Bevaix,Commune de Bevaix,Rue du Temple 1,328865250,https://www.bevaix.ch,,1993,0.3,600,5,0.30000001,5,2,101,2552305,1197943.3
tn659,CAD Mail-Maladière Neuchâtel,2000,Neuchâtel,Services Industriels Neuchâtel (Viteos SA),Chauffage urbain de la Maladière SA,Rue des Tunnels 28,327177550,https://www.viteos.ch/blog/inauguration-du-chauffage-a-distance-cad-mail-maladiere-a-neuchatel/,,2018,12.8,32000,,3.20000005,5,2,103,2563006.3,1205649.9
tn661,Freecooling la Maladière,2000,Neuchâtel,Viteos,Viteos,Quai Max-Petitpierre 4,328860039,https://www.viteos.ch/viteos/chaleur-froid/,viteos.conseilclients@viteos.ch,2013,6,,,,10,,103,2562545.4,1204888.5
tn662,Chauffage Bérocad,2024,St-Aubin-Sauges,Burgat S.A.,Burgat S.A.,Rue de la Reusière 20,328362929,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,,2016,4,,11,,6,5,103,2549106,1193957.2
tn663,Wärmeverbund Forstwerkhof Uertekorporation Dallenwil,6383,Dallenwil,Uertekorporation Dallenwil,Uertekorporation Dallenwil,Stettlistrasse 14,796507975,https://www.uertizentrum.ch,info@uertizentrum.ch,2005,1,,,,5,,103,2672512.4,1198885
tn664,Wärmeverbund Uertekorporation Ennetmoos,6372,Ennetmoos,Uertekorporation Ennetmoos,Uertekorporation Ennetmoos,,,https://www.mtc-ag.ch/cgi-bin/Uerte%20Ennetmoos/Prospekt%20Uerte%20Ennetmoos.doc.pdf,,2008,0.91,1700,,2.68,5,1,103,2665940,1198628.9
tn665,Wärmeverbund Korporation Stans,6370,Oberdorf,Genossenkorporation Stans,Genossenkorporation Stans,Aawasserstrasse 9,416180790,https://www.korporation-stans.ch/de/holzverstromung_nidwalden/stromproduktion/,holzverstromung@korporation-stans.ch,2010,3.8,,,6.6,5,,103,2672150.1,1201591.5
tn668,Wohnüberbauung im Wechsel,6371,Stans,Wohnbaugenossenschaft Wechsel,c/o Peter Odermatt,Acherweg 40,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2008,0.25,,,,5,,101,2670514.3,1201751.5
tn669,Wärmeverbund ARA Rotzwinkel Stansstad,6362,Stansstad,ARA Rotzwinkel,ARA Rotzwinkel,Rotzlochstrasse<br />6370 Stans,416120510,https://www.rotzwinkel.ch,info@rotzwinkel.ch,2011,3,6000,30,,15,8,103,2668833.5,1202483.1
tn671,Wärmeverbund Korporation Kägiswil,6056,Kägiswil,Korporation Kägiswil,Korporation Kägiswil,Brünigstrasse 17,416601726,https://www.korporationkaegiswil.ch/waermeverbund.html,korporation.kaegiswil@gmx.ch,2012,2.15,4540,57,,5,,103,2662851.4,1197150.3
tn672,Wärmeverbund Holzbau Bucher,6064,Kerns,Holzbau Bucher AG,Holzbau Bucher,Untergasse 11,416660707,https://www.holzbau-bucher.ch,info@holzbau-bucher.ch,1986,0.40000001,,,,5,1,103,2663706.9,1194932.3
tn675,Fruttresort Melchsee Frutt,6068,Melchsee-Frutt,Frutt Resort AG,Frutt Resort AG,Frutt 9,416697979,https://www.engie.ch/de/,info@fruttlodge.ch,2010,0,,,,10,,103,2663528.4,1180657.7
tn657,CAD Le Marais-Rouge,2316,Les Ponts-de-Martel,CADB Le Marais-Rouge,CADB Le Marais-Rouge,Marais-Rouge 7,329371524,https://www.lesponts-de-martel.ch/index.php?id=33218,Commune.Ponts-Martel@ne.ch,2017,2.25,,79,3.8,5,,103,2546521.2,1205419.2
tn676,Wärmeverbund Sachseln,6072,Sachseln,Einwohnergemeinde Sachseln,Einwohnergemeinde Sachseln,Brünigstrasse 113,416665555,https://www.sachseln.ch/de/verwaltung/dienstleistungen/?dienst_id=6327,kanzlei@sachseln.ow.ch,2016,2.3,5720,90,,5,1,103,2660817.3,1190836.3
tn677,Wärmeverbund Sarnen,6061,Sarnen,Holz-Fernwärme Sarnen AG,Gemeinde Sarnen,Brünigstrasse 160,416663535,https://www.sarnen.ch,kanzlei@sarnen.ow.ch,2019,8.3,16600,60,0.66000003,5,,103,2662461.7,1194117
tn667,Heizverbund untere Kniri AG,6371,Stans,Heizverbund untere Kniri AG,c/o Stiftung Alters- und Pflegeheim Nidwalden,Nägeligasse 29,416105655,https://www.hv-kniri.ch,,2011,4.55,,,4.5,5,1,103,2670504.3,1200879.2
tn679,Erweiterung Wärmeverbund Hallau,8215,Hallau,,Roth & Partner,Haingartenstrasse 31,526812354,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,,2014,0.7,,,,5,1,103,2676673.8,1283135
tn680,Wärmeverbund Lohn,8235,Lohn,EKS,Wärmeverbund Lohn AG,Unterdorf 18,526335561,https://www.lohn.ch/gewerbe-wirtschaft/wirtschaft/waermeverbund-lohn/,info@wv-lohn.ch,2012,0.9,1600,,,5,,103,2692445.5,1290083
tn681,Nahwärmeverbund Walter Oberdorf,8224,Löhningen,Christian Walter,Christian Walter,Rössligasse 27,526852913,https://www.buderus.com/ch/de/wissen/referenzen/regenerative-energien/waermepumpen/,,2010,0.21,,,,5,,103,2683627.3,1284140.3
tn670,Heizwerk Engelberg AG,6390,Engelberg,Heizwerk Engelberg AG,Heizwerk Engelberg AG,Engelbergerstrasse 41,418740999,https://www.heizwerk-engelberg.ch/index.php/home-heizwerk-engelberg-ag,info@heizwerk-engelberg.ch,2017,12.5,25000,,1.7,5,,103,2674018.9,1185829.5
tn1153,Wärmeverbund Bretzwil,4207,Bretzwil,Einwohnergemeinde Bretzwil,,Kirchgasse 3,619430440,https://www.betzwil.ch,gemeinde@bretzwil.ch,,,,9,,5,,102,2616209.451,1249719.01
tn683,Energieverbund Neuhausen am Rheinfall,8212,Neuhausen am Rheinfall,Energieverbund Neuhausen am Rheinfall AG,Energieverbund Neuhausen am Rheinfall AG,Hohfluhstrasse 21,526335559,https://www.evnh.ch,info@evnh.ch,2017,13.5,,,,15,5,103,2688667,1281330.8
tn684,Wärmeverbund Herrenacker Schaffhausen,8201,Schaffhausen,Städtisch Werke Schaffhausen und Neuhausen,Städtische Werke Schaffhausen und Neuhausen am Rhe,Mühlenstr. 19,526351428,https://www.shpower.ch,hans-jakob.bickel@shpower.ch,1991,2.6,3800,12,1,11,2,103,2689745.5,1283420
tn685,Wärmeverbund Siblingen,8225,Siblingen,Gemeinde Siblingen,Gemeinde Siblingen,Hauptstrasse 46,526853053,https://www.siblingen.ch,kanzlei@siblingen.ch,1994,0.60000002,850,35,1,5,20,103,2681283.1,1285533.7
tn686,Wärmeverbund Stein am Rhein,8260,Stein am Rhein,Stadt Stein am Rhein,Stadt Stein am Rhein,Rathaus Stein am Rhein,527422020,https://www.steinamrhein.ch/xml_1/internet/de/application/d3/d578/f579.cfm,stadtverwaltung@steinamrhein.ch,2007,2.8,,33,1.5,5,,103,2707149.3,1279858.4
tn687,Holzwärmeverbund Unterbuck Thayngen,8240,Thayngen,Müller Energie GmbH,Christian Müller,Reiatstrasse 51,526492412,https://www.unterbuck.ch/wrmeverbund,unterbuck@bluewin.ch,2013,0.55,,,,5,,103,2694028,1289771
tn714,Wärmeverbund Hochwald,4146,Hochwald,Gemeinde Hochwald,Gemeindeverwaltung Hochwald,Seewenstrasse 11,617514010,https://www.hochwald.ch,gemeinde@hochwald.ch,2002,0.23999999,,3,0.1,1,,103,2615164.8,1256217
tn688,Wärmeverbund Wilchingen,8217,Wilchingen,Gemeinde Wilchingen,Wärmeverbund Wilchingen,Dorfstrasse 15,526870285,https://www.ekson.ch/energiewende-vor-ort-detail/waerme-aus-dem-gemeindewald.html,,2004,3.33,4000,66,3.5,5,,103,2677491.7,1279989.1
tn689,Erweiterung Wärmeverbund Arth,6415,Arth,Gemeinde Arth,Gemeinde Arth,Gemeindeverwaltung,418590202,https://www.uak.ch/energie/waermeverbund-goldau/,info@arth.ch,2014,1.7,,,,5,2,103,2682462.2,1212922.1
tn691,Wärmeverbund Goldau,6410,Goldau,Gemeinde Goldau,Gemeinde Goldau,Gemeindeverwaltung,418590202,https://www.uak.ch/energie/waermeverbund-goldau/,info@arth.ch,1998,0.25,,,,5,,103,2684312.7,1211292.9
tn692,Energiering Küssnacht,6405,Immensee,ENGIE,ENGIE,Schweighofstr. 14<br />6010 Kriens,413295959,https://www.energie-ring-kuessnacht.ch/das-projekt/standorte/immensee.html,info@energie-ring.ch,2015,2,,,,10,,103,2677818.8,1216812.6
tn694,Fernwärmenetz Möbelfabrik Muotathal,6436,Muotathal,vonrickenbach.swiss ag,vonrickenbach.swiss ag,Hauptstrasse 5,418301522,https://www.moebelfabrik-muotathal.ch/de/unternehmen/#nachhaltigkeit,mail@vonrickenbach.swiss,2005,2.6,,,6.6,5,,103,2699946.4,1203620.9
tn695,Nahwärmeverbund Rothenthurm,6418,Rothenthurm,Gemeinde Rothenthurm,OAK Energie AG,Brüöl 2<br />6431 Schwyz,,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,,2012,4.248,14444,,,5,1,103,2693645.2,1217147.6
tn682,Wärmeverbund Löhningen Süd-West,8224,Löhningen,R. Spörndli,Kurt Raschle GmbH,Brünnelackerstrasse 1 B<br />8545 Rickenbach Sulz,523209040,https://www.heize.ch/index.php/schnitzelsilo-waermeverbund-loehningen-sued-west/,info@raschle-gmbh.ch,2010,0.33,,28,0.75,5,,103,2683525.2,1283746
tn698,Nahwärmeverbund Unteriberg,8842,Unteriberg,Gemeinde Unteriberg,Gemeinde Unteriberg,Waagtalstrasse 27,554146100,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,,2012,4.696,9720,,,5,,102,2703635.8,1212713.8
tn699,Microverbund Aedermannsdorf,2747,Aedermannsdorf,Bader Holzbau AG,Bader Holzbau AG,Lemisweg 165,623892000,http://e-energieplan.ch/referenzanlagen.php,,2016,0.18,,,,5,,103,2613164.3,1239400.1
tn700,Wärmeverbund Aetigkofen,4583,Aetigkofen,Bürgergemeinde Aetigkofen,Bürgergemeinde Aetigkofen,,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2010,0.45,988,27,1,5,,103,2601987.7,1219359.7
tn701,Fernwärme Balsthal,4710,Balsthal,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,2014,3.17,5200,40,1.7,5,2,103,2619186.6,1240201.1
tn673,Wärmeverbund Kerns,6064,Kerns,Elektrizitätswerk Obwalden,EWO,Stanserstrasse 8,416665100,https://www.ewo.ch/privatkunden/waerme-beziehen/,john.sieber@ewo.ch,1995,2.6,6000,89,5.23,5,14,103,2663976.1,1194921.499
tn696,Wärmeverbund Obere Rüti,6418,Rothenthurm,Wärmeverbund obere Rüti GmbH,Wärmeverbund obere Rüti GmbH,Kronenstrasse 12,418398080,https://www.wor-gmbh.ch,mail@wor-gmbh.ch,2013,1.25,4000,25,1.5,5,,103,2693967.6,1217519.5
tn703,Sanierung Schul- und Mehrzweckanlage Beinwil,4229,Beinwil,Gemeinde Beinwil,Gemeinde Beinwil,Passwangstrasse 113,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2006,0.1,147,2,0.015,5,,103,2611395.2,1245618
tn704,Fernwärme Bellach,4512,Bellach,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,,4.74,9850,20,1.85,6,,103,2605074.7,1228819
tn693,Nahwärmeverbund Immensee,6405,Immensee,ECOGEN Rigi Genossenschaft,ECOGEN Rigi Genossenschaft,Haltikon 55,418114143,https://www.ecogen-rigi.ch/,info@ecogen-rigi.ch,2006,2.2,,40,,5,,102,2677089.9,1216339.799
tn690,Energieverbund Einsiedeln EVE,8840,Einsiedeln,Energieverbund Einsiedeln AG,Energieverbund Einsiedeln AG,Hauptstrasse 61,554186603,https://www.energieverbund-einsiedeln.ch/home,kontakt@energieverbund-einsiedeln.ch,2015,4.1,9300,,1.4,5,,103,2699906.296,1220179.398
tn706,Blumenhaus Buchegg,4576,Buchegg,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,2012,0.85,1000,,,6,,103,2605498.5,1221437
tn707,Kernkraftwerk Gösgen-Däniken,4658,Däniken SO,Kernkraftwerk Däniken AG,Kernkraftwerk Gösgen-Däniken,Postfach,622882000,https://www.kkg.ch,info@kkg.ch,1997,20,162960,1,2,17,,103,2639949.9,1246213.4
tn708,Wärmeversorgung Gempenring,4143,Dornach,ADEV Energiegenossenschaft,ADEV Energiegenossenschaft,Kasernenstrasse 63<br />4410 Liestal,619272030,https://www.adev.ch,info@adev.ch,1995,0.12,200,14,0.60000002,2,1,102,2613137.7,1258948.7
tn702,Microverbund EFH Genossenschaft Zälgli Bätterkinden,3315,Bätterkinden,EFH Genossenschaft Zälgli Bätterkinden,EFH Genossenschaft Zälgli Bätterkinden,Zälgli 20,,https://www.zaelgli.ch,vorstand@zaelgli.ch,2018,0.516,,,,2,,103,2607415.6,1219871.2
tn710,Wärmeverbund Stockmatt,4554,Etziken,,Einwohnergemeinde Etziken,Bünackerweg 11,326143123,https://www.etziken.ch,kanzlei@etziken.ch,2006,2.7,4500,,,3,,102,2615653.9,1226370.4
tn711,Wärmeverbund Gretzenbach Meag AG,5014,Gretzenbach,Meag AG,Meag AG,Bodenackerstrasse 11,628584545,https://www.meagag.ch,info@meagag.ch,,0.3,,,,5,,103,2642135.9,1246007.7
tn713,Wärmeverbund Herbetswil,4715,Herbetswil,Gemeinde Herbetswil,Schulhaus Herbetswil,Schulhausstrasse 199,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2017,0.75,,,,5,,103,2611848.2,1238308.3
tn715,Microverbund Holderbank,4718,Holderbank,Unterkunft Silberdistel,Unterkunft Silberdistel,Obere Wies,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2016,0.06,,,,5,,103,2624455.2,1242114.3
tn716,Microverbund Sägerei Ingold,4571,Ichertswil,Sägerei Ingold,Sägerei Ingold,Sägegasse 8,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2008,0.15,,,,5,,103,2604640.3,1223073.2
tn717,Wärmeverbund Kestenholz,4703,Kestenholz,Bürgergemeinde Kestenholz,Bürgergemeinde Kestenholz,Neue Strasse 1,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2006,1,1800,27,1.755,5,,103,2623781.2,1236871.7
tn718,"Schulhäuser, Turnhallen und Gemeindeverwaltung Langendorf",4513,Langendorf,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,,0.4,994,,,6,,103,2605608,1229986.3
tn719,Wärmeverbund Laupersdorf,4712,Laupersdorf,Genossenschaft Wärmeverbund,c/o Zimmerei Meier AG,Untere Brühlmatt 663,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,1994,0.5,,24,1.5,5,,103,2616068.8,1239896.4
tn720,Eclatin Farben-Lacke AG,4574,Lüsslingen,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,,0.5,390,,,6,,103,2605494.5,1226965.3
tn705,Alters- und Pflegeheim Baumgarten,2544,Bettlach,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,,0.24,900,,,5,1,103,2598779,1228194.4
tn721,Parkanlage Wylihof,4542,Luterbach,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,2012,0.51,950,7,0.6,6,,103,2611474.7,1230466.5
tn722,Wärmeverbund Lüterkofen,4571,Lüterkofen,,,,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2017,0.26,255,15,0.28,5,,103,2605778.7,1223368.9
tn723,Wärmeverbund Matzendorf,4713,Matzendorf,Gemeinde Matzendorf,Gemeinde Matzendorf,Kleinfeldstrasse 3,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2012,0.685,1470,17,0.84,5,,103,2614629.4,1239470.4
tn724,Microverbund Bauernhof Spielmann,3254,Messen,Christian Spielmann,Christian Spielmann,Hauptstrasse 24,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2004,0.06,,,,5,,103,2600450.6,1215539.1
tn725,Schulgemeinde Messen,3254,Messen,Gemeinde Messen,Schulhaus Bühl,Schulhausstrasse 2,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2011,0.1,,,,5,,103,2600634.6,1215394.4
tn726,Wärmeverbund Messen M. v. Allem,3254,Messen,Markus von Allmen,Markus von Allmen,Hauptstrasse 15,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2006,0.35,800,21,1.2,5,,102,2600465.1,1215656.5
